,image_url,post_caption,likes,labels
119,https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/436352487_1159227645432086_867831245169730764_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45MDB4MTYwMC5zZHIuZjI5MzUwLmRlZmF1bHRfY292ZXJfZnJhbWUifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=ezhVDlmYSjsQ7kNvgFhgeCZ&_nc_gid=a1f4cf9b68f8414cb11fe6c5438d32c7&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzM0Mzg5OTMyODkwNzI1ODE3MQ%3D%3D.3-ccb7-5&oh=00_AYBLXGs0Q24PO10eFavbPdMt-iaRfGboaU3Z2sQ92tHsyQ&oe=671F2021&_nc_sid=8f1549,"Win on Air. 💨

Engineered to the exact specifications of championship athletes, Nike Air absorbs impact and shifts energy back into performance—from the track to the pitch to the court.

Visit the link in bio to learn more. #NikeOnAir",171177,"['Footwear', 'Shoe', 'White', 'Product', 'Walking shoe', 'Grey', 'Sportswear', 'Sneakers', 'Outdoor shoe', 'Font']"
120,https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/436333542_1151812939596874_5599911143684862947_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzUweDE2ODcuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=WU7V3sxIZhIQ7kNvgGlyVmc&_nc_gid=e05a93b76d0b4600800fedbca22cda3f&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzM0MjEzNDg5MDU0MTcxNzQxOA%3D%3D.3-ccb7-5&oh=00_AYChCn1YVRqDhau9VMuOkkt9Wl0NlzABABwYdUmV1dQRuw&oe=671F42BC&_nc_sid=8f1549,Back to back in business. Another natty for @uconnmbb,341317,"['Font', 'Fan', 'Event', 'Crowd', 'Entertainment', 'Competition event', 'Audience', 'Pattern', 'Crew', 'Photo caption']"
121,https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/436429480_2550784911756877_6817569401728710709_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi43MjB4MTI4MC5zZHIuZjI5MzUwLmRlZmF1bHRfY292ZXJfZnJhbWUifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=vSn2e19UeygQ7kNvgG6sEna&_nc_gid=e05a93b76d0b4600800fedbca22cda3f&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzM0MTg2MjQxMDMzNDU1OTY2NQ%3D%3D.3-ccb7-5&oh=00_AYABa6I_L1rpLf0SPoe-4rBgHi6lrpxhzGecRtrgbRLHsw&oe=671F42FB&_nc_sid=8f1549,The total eclipse has just begun. 🌕🌖🌗🌘🌑,181027,"['Plant', 'Road surface', 'Asphalt', 'Grass', 'Art', 'Font', 'Tree', 'Circle', 'Landscape', 'Grassland']"
122,https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/436363851_7438899926230869_1081397786197770040_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=xpEJO_Jzvr0Q7kNvgG2AQRa&_nc_gid=e05a93b76d0b4600800fedbca22cda3f&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzM0MTc4OTQxMjgwOTc0Nzg1Ng%3D%3D.3-ccb7-5&oh=00_AYB0H58Xt2YBnfeSCCSuMcgi6gTfAB8A_mnT_asvuVqm-Q&oe=671F298B&_nc_sid=8f1549,"Introducing Bode Rec. and Nike.

The partnership explores the evolution of athletic wear and character-building through the lens of American institutional sports and competition.

The campaign incorporates historic photographs taken by Nike’s first employee, Jeff Johnson, as well as personal images of Emily’s father, Bruce, who was defensive tackle for his high school football team in Massachusetts.

The unisex Bode Rec. and Nike collection launches April 18 on bode.com and May 1 on SNKRS.",117156,"['Footwear', 'Outdoor shoe', 'Walking shoe', 'Grey', 'Sportswear', 'Sneakers', 'Snow', 'Clothes hanger', 'Font', 'Wood']"
123,https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/436293827_1180467206289055_2196293018778700715_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMTQxeDE0Mjcuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=DKNh-5gQR_AQ7kNvgHRs6T5&_nc_gid=e05a93b76d0b4600800fedbca22cda3f&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzM0MTMyMTkwODk1OTI4NDI5OA%3D%3D.3-ccb7-5&oh=00_AYCxbqZVgHZjjIBQPXlEG3ptArZsMolXc7gKfglqBV087w&oe=671F349E&_nc_sid=8f1549,One story ends but a legend begins. @caitlinclark22.,767558,"['Sports uniform', 'Sports jersey', 'Jersey', 'Neck', 'Flash photography', 'Sleeve', 'Gesture', 'T-shirt', 'Grey', 'Black-and-white']"
124,https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/435633610_427734526409834_1185475604372266759_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi43MjB4MTI4MC5zZHIuZjI5MzUwLmRlZmF1bHRfY292ZXJfZnJhbWUifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=bCBsvgvnVsoQ7kNvgHdSfBx&_nc_gid=e05a93b76d0b4600800fedbca22cda3f&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMzODg4NzAzNTAzMDkyNTY5NjcxNzMyNTM1MDYxNjI1MQ%3D%3D.3-ccb7-5&oh=00_AYAo9yZhhA_9bkYLnkQFU0PYgWXoGQ4DxVoUMhGo6NgmLA&oe=671F37FF&_nc_sid=8f1549,"Some are unbelievable.
Some are unpredictable.
Some are unplayable.

Only one is inevitable.

The Nike 𝐏𝐡𝐚𝐧𝐭𝐨𝐦 𝐆𝐗 𝐈𝐈
𝐇𝐚𝐚𝐥𝐚𝐧𝐝 ‘𝐅𝐨𝐫𝐜𝐞𝟗’, available now.

🇳🇴🌊⛈️

#NikeFootball",187825,"['Automotive lighting', 'Orange', 'Nail', 'Material property', 'Sports equipment', 'Hood', 'Personal protective equipment', 'Peach', 'Close-up', 'Cap']"
125,https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/435586134_753553276888880_2710593132218382461_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=-UFpj3g-38kQ7kNvgEPeljd&_nc_gid=e05a93b76d0b4600800fedbca22cda3f&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMzNzQ3NTU5MTU4ODc1MTgwNA%3D%3D.3-ccb7-5&oh=00_AYCM9vMCvmz-BbQeBCmgRqr_FYQAPiHWnPC9445D2hO0Ug&oe=671F3567&_nc_sid=8f1549,"Engineered for performance, refined for comfort. @jamorant in the new @matthewmwilliams Yoga collection. Available 4.4.

📸: @matthewmwilliams",452092,"['Shoulder', 'Coat', 'Human body', 'Neck', 'Sleeve', 'Waist', 'Collar', 'Grey', 'Jacket', 'Leather jacket']"
126,https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/434444513_1796581630769706_2209039078395588900_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=zZJaygryaVcQ7kNvgE2h4Wd&_nc_gid=e05a93b76d0b4600800fedbca22cda3f&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMzMzAzMDY0MzQ5Nzg4NzYzOQ%3D%3D.3-ccb7-5&oh=00_AYAhjXT05aZ84ZRK6XMIf1gaNtwZcdd7awVldx5Y_YPR2w&oe=671F35BC&_nc_sid=8f1549,"It’s here. The unreal sensation of the Air Max Dn—available in multiple colorways. Bringing you maxxed out comfort, energy, and motion.

Are you ready to feel it?

Available now, tap the link in bio.",334665,"['Building', 'Shoe', 'Sky', 'Window', 'Sneakers', 'Facade', 'Leisure', 'Walking shoe', 'City', 'Urban design']"
127,https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/434523807_7500535846671665_1228032041271629511_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDE5MjAuc2RyLmYyOTM1MC5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=-vmbyeZdF8sQ7kNvgGhbd6v&_nc_gid=e05a93b76d0b4600800fedbca22cda3f&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMzMjU5MTYzMzc3NzQyMjg4Mg%3D%3D.3-ccb7-5&oh=00_AYDxggU9VwiEwo0gkIFRKIgENULDBMjZwGkbElIPxjqz8g&oe=671F3573&_nc_sid=8f1549,"Enter the Dn Dimension 🔮

@Nike is back in @Fortnite with an epic sequel to Airphoria. Drop in to feel the unreal before the portal closes on April 2.

Tap the link in bio to play now.",92047,"['Light', 'Purple', 'Organism', 'Font', 'Pink', 'Violet', 'Magenta', 'Technology', 'Event', 'Entertainment']"
128,https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/434432506_873208907943809_2314592896603949971_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4yMjUweDQwMDAuc2RyLmYyOTM1MC5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=IB3e0OODOv8Q7kNvgF404--&_nc_gid=e05a93b76d0b4600800fedbca22cda3f&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMzMjI0MjEyOTU2MjY0Mjk5OQ%3D%3D.3-ccb7-5&oh=00_AYAFZ_nCAVKaxSYvoseYz9HLpkVq7gbXGQMKiHnhmW-jDA&oe=671F3313&_nc_sid=8f1549,"It’s time to feel the unreal.

The next generation of Air technology is available now. The Nike Air Max Dn is designed to offer an all-new underfoot sensation that opens up the aperture of what’s possible.

The Air Max Dn arrives in a wide lineup of colorways. Available now via @nike’s link in bio.",122739,"['Shorts', 'Water', 'Sports equipment', 'Player', 'Recreation', 'Indoor games and sports', 'Leisure', 'Competition event', 'T-shirt', 'Swimming pool']"
129,https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/434441828_924295906019691_3178537923956642973_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4yMjUweDQwMDAuc2RyLmYyOTM1MC5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=M0m7FCg2yLYQ7kNvgFDZ74g&_nc_gid=e05a93b76d0b4600800fedbca22cda3f&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMzMTUxMzIzNjgxMTc4NTgzOQ%3D%3D.3-ccb7-5&oh=00_AYDaOG86oAQcKwB-dqQJmRXQnJpQo-STSkQAITeerBg0-A&oe=671F45B9&_nc_sid=8f1549,,649095,"['Forehead', 'Nose', 'Eyebrow', 'Beard', 'Jaw', 'Neck', 'Moustache', 'Facial hair', 'No expression', 'Buzz cut']"
130,https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/434094625_1070583214167163_5144545377063356606_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDE5MjAuc2RyLmYyOTM1MC5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=JWAQ60UL4-gQ7kNvgG34uqL&_nc_gid=e05a93b76d0b4600800fedbca22cda3f&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMyOTQ2NDQxMTIzMDI4NDEzOQ%3D%3D.3-ccb7-5&oh=00_AYDiLW7LnUS3jou1-UCMuJhPxGexTToukNr6gVC7DAqc5A&oe=671F48AB&_nc_sid=8f1549,Airphoria is back with a new experience in @fortnite. Enter the Dn Dimension on March 26 💫,129011,"['Cloud', 'Atmosphere', 'Sky', 'World', 'Font', 'Poster', 'Happy', 'Electric blue', 'Baseball cap', 'Cumulus']"
131,https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/432989163_1909351682833523_6041172001906133825_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=Y0gp8XUIun4Q7kNvgG8i2qb&_nc_gid=e05a93b76d0b4600800fedbca22cda3f&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMyMjg4MTc2MDQ5OTIwMTY2Mg%3D%3D.3-ccb7-5&oh=00_AYCPb280_5IJMIqRL_6nAweLsTxB4I84XHPvsyi1AebEiA&oe=671F33E4&_nc_sid=8f1549,"A sleek new colorway of the Air Max Dn arrives March 26th. Delivering unreal sensation and dynamic styling. It’s designed to be your new wardrobe staple.

Tap the link in our bio to be notified.",81711,"['Tartan', 'Sleeve', 'Flash photography', 'Waist', 'Fashion design', 'Performing arts', 'Entertainment', 'Knee', 'Electric blue', 'Event']"
132,https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/432782976_957191448613212_3665767982921152163_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45Mzd4MTE3Mi5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=HyvGI9luH4wQ7kNvgFmhPTm&_nc_gid=1260ae8046424d4caf467bccf9f61304&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMyMjgyMTcwMzcyODE3OTA0OA%3D%3D.3-ccb7-5&oh=00_AYDoj5BQL6eiGw5krPMulBUHATHnS3cPkMNQSuN2jULQvQ&oe=671F548D&_nc_sid=8f1549,"The Nike Air Max Dn is designed to give you a brand new sensation of comfort using a cutting-edge, dual chamber Dynamic Air unit.

Built to make you feel the unreal.

The Air Max Dn launches on March 26th — tap the link in bio to preview the full lineup of colorways now.",94504,"['Shoe', 'Walking shoe', 'Automotive design', 'Sneakers', 'Font', 'Outdoor shoe', 'Magenta', 'Personal protective equipment', 'Sportswear', 'Athletic shoe']"
133,https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/431815441_444994321193450_6674068374699324751_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDE5MjAuc2RyLmYyOTM1MC5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=PKbPYf0aa2oQ7kNvgF-gjhM&_nc_gid=1260ae8046424d4caf467bccf9f61304&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMxNzIwNDA2NTcyMDMyNjAyOA%3D%3D.3-ccb7-5&oh=00_AYC_NVWFzSiM578N6kaql7HFJ_Nyl_5DMZXnctvcac2GfQ&oe=671F3700&_nc_sid=8f1549,"@itsshacarri for @jacquemus x @nike. Collection out now.

Available on jacquemus.com and SNKRS.",331017,"['Hairstyle', 'Thigh', 'Fashion design', 'Art', 'Knee', 'Human leg', 'Event', 'Fictional character', 'Shorts', 'Fur']"
134,https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/431166353_366786862929676_7348096867461436484_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4yMTYweDM4NDAuc2RyLmYyOTM1MC5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=DaYVHKTSOVoQ7kNvgHTjlv9&_nc_gid=1260ae8046424d4caf467bccf9f61304&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMxNTc1ODQ3NTQ4NDUzNzM4Nw%3D%3D.3-ccb7-5&oh=00_AYCH5ZcpljTwZQ0rNh4h1beBDFCro5biA3kZI49qSS27tg&oe=671F4BD9&_nc_sid=8f1549,"It takes a once-in-a-generation player to break a record that’s stood for generations.

Congratulations to @caitlinclark22 - the new owner of the all-time NCAA scoring record.",234683,"['Sports uniform', 'Shorts', 'Jersey', 'Player', 'Thigh', 'Sports equipment', 'Sportswear', 'Sports', 'Competition event', 'Fan']"
135,https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/430957139_1076830240198099_3287849932992335944_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=mY1ZvPPhyWcQ7kNvgF1GbmY&_nc_gid=1260ae8046424d4caf467bccf9f61304&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMxNTI3NzEyNjk3MjY1MDg1NQ%3D%3D.3-ccb7-5&oh=00_AYAr8J4YGzEpTtMZg8C8QqHzyMa3oVQOr-Ip6Jqeh4vSUQ&oe=671F2E30&_nc_sid=8f1549,"Numbers don’t lie. Yet again, @kingjames has rewritten the equation for greatness: 40k points, 10k assists, 10k rebounds. Truly one of one. 👑 
#WeAreAllWitnesses",1244937,"['Shorts', 'Sports uniform', 'Basketball', 'Jersey', 'Basketball moves', 'Basketball player', 'Flash photography', 'Style', 'Sports equipment', 'Player']"
136,https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/429905139_418423140857750_8124043059211255146_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=pmGL8glx87cQ7kNvgHOl0VR&_nc_gid=1260ae8046424d4caf467bccf9f61304&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMxMTM3OTYwMDUyNDQyMDMxMQ%3D%3D.3-ccb7-5&oh=00_AYDA7UA2CE40-fQhEdj4bOUKJ77ggc7GAGSOQcTu3yw4Pw&oe=671F49B9&_nc_sid=8f1549,"A new @jacquemus x @nike collection is here featuring @itsshacarri. 

Now available on Jacquemus.com and March 5 on the SNKRS app.",392456,"['Flash photography', 'Sleeve', 'Waist', 'Art', 'Thigh', 'Gown', 'Fashion design', 'Formal wear', 'Trunk', 'Human leg']"
137,https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/428179591_328547159617722_5652820905612780939_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzUweDE2ODcuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=MdufOw4jNLoQ7kNvgHPcv-M&_nc_gid=1260ae8046424d4caf467bccf9f61304&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMwNTE4NDEwMDMyNTUzODAyMA%3D%3D.3-ccb7-5&oh=00_AYClug4PgbXDPYp_uzGUfvA2sPFu_28NsJR3ntlkabAO6g&oe=671F4BD0&_nc_sid=8f1549,“Just shoot.” - @sabrina_i,740335,"['Shorts', 'Sports uniform', 'Sports equipment', 'Football', 'Ball', 'Volleyball', 'Flash photography', 'Net sports', 'Jersey', 'Sports gear']"
138,https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/427358862_716041687307925_4751770151437674635_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=m8ornwjPjtYQ7kNvgFN608B&_nc_gid=1260ae8046424d4caf467bccf9f61304&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMwMzY2NjY0OTQwNzk2MzQ5Mg%3D%3D.3-ccb7-5&oh=00_AYDP9T79LWSu10Y4vYpa_-E24srqnDnv7xeCxTBxPh5WLg&oe=671F35BC&_nc_sid=8f1549,"Breaking records, breaking new ground. Caitlin Clark shatters the All-Time Women’s NCAA Scoring Record and makes it her own.",522164,"['Sports uniform', 'Basketball', 'Jersey', 'Sports jersey', 'Gesture', 'Sportswear', 'Player', 'Thigh', 'Sleeveless shirt', 'Knee']"
139,https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/426614358_900992104800729_6309781661379235969_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi43MjB4MTI4MC5zZHIuZjI5MzUwLmRlZmF1bHRfY292ZXJfZnJhbWUifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=ILCwpyWXDuEQ7kNvgHOG4fk&_nc_gid=1260ae8046424d4caf467bccf9f61304&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMwMTY4MTA2MzQ4NDUzNjUyMg%3D%3D.3-ccb7-5&oh=00_AYBebT1DpQnWxijZ-umXhrYuRO7GdYDQnKVS0G5O56DaIw&oe=671F2246&_nc_sid=8f1549,"Overcome obstacles and outpace opponents with the new 𝑴𝒆𝒓𝒄𝒖𝒓𝒊𝒂𝒍 𝑫𝒓𝒆𝒂𝒎 𝑺𝒑𝒆𝒆𝒅 𝟖. 

Get yours starting February 15. 

#NikeFootball",379963,"['Sky', 'Liquid', 'Wind', 'Electric blue', 'Tints and shades', 'Wing', 'Art', 'Pole', 'Landscape', 'Natural material']"
140,https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/427202254_6836061876504735_2444978156035230203_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=XXWLocsKyisQ7kNvgEDF18d&_nc_gid=1260ae8046424d4caf467bccf9f61304&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMwMDkxMDI1ODE4Nzc5ODcxMg%3D%3D.3-ccb7-5&oh=00_AYALSg1cw_xuox7c8KNTOVbqVBy6l8NVQgae5THy3N-0Bw&oe=671F48E0&_nc_sid=8f1549,"We are heartbroken by the tragic passing of Kelvin Kiptum and his coach, Gervais Hakizimana.

Kelvin was one of those special athletes who showed the world what we can achieve. He was not only a beloved member of the Nike family, but an inspiration to all. Kelvin’s impact on running will never be forgotten.

We extend our deepest condolences to the families and loved ones of Kelvin and Gervais.",452902,"['Photograph', 'White', 'Black', 'Shorts', 'Standing', 'Black-and-white', 'Eyewear', 'Grey', 'Style', 'Thigh']"
141,https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/426230278_716429817277495_595397570769147296_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=094WaYouKTgQ7kNvgEVDozT&_nc_gid=1260ae8046424d4caf467bccf9f61304&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMwMDg4NDQwNTA2MDAyMDQ3Mw%3D%3D.3-ccb7-5&oh=00_AYBD2ap6tafK5RsacYRksA81YUlFtAaGwj_gt7TJGdvhEw&oe=671F3CD7&_nc_sid=8f1549,"Champions always find a way.
#justdoit",399771,"['Sports uniform', 'Helmet', 'Sports gear', 'Football equipment', 'Sports jersey', 'Jersey', 'Football helmet', 'Sports equipment', 'American football', 'Sprint football']"
142,https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/425961319_1078208156730260_5541473870477410561_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=fMaV1lWpvX4Q7kNvgH4TIU-&_nc_gid=1260ae8046424d4caf467bccf9f61304&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzMwMDUwNDI5MDQyOTk2Njg5Ng%3D%3D.3-ccb7-5&oh=00_AYAbLbW8b4ftJhoyqU91TB1dmmuqEosGiARPSmX9SnzHbA&oe=671F4B48&_nc_sid=8f1549,"The Nike Book 1 ‘Mirage’ is more than just a shoe—it’s a look into the World of Book 📘🚗👟❤️
Crafted with performance and lifestyle in mind, experience it for yourself on February 17. Available on SNKRS and at select retailers.",121959,"['Footwear', 'Outdoor shoe', 'Walking shoe', 'Sportswear', 'Wood', 'Retail', 'Font', 'Window', 'Athletic shoe', 'Flooring']"
143,https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/425990191_3660417040905601_9151816671572661273_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDE5MjAuc2RyLmYyOTM1MC5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=boQBuszJzQkQ7kNvgEo2aSC&_nc_gid=1260ae8046424d4caf467bccf9f61304&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzI5ODYzMjI4MjUwMjA3NDgxMg%3D%3D.3-ccb7-5&oh=00_AYDg0BTCJ6gEqcxTFZFcOmiaQLj2rWBgB6WytZFm3o5KCw&oe=671F48E6&_nc_sid=8f1549,"All eyes on Vegas 👀

Venture into the universe of Air Max Dn filled with Dynamic Air 🔮 A world of unreal sensation and maxxed out possibilities. The surprises just keep coming 🚀

Air Max Dn drops everywhere on March 26.

Tap the link in bio to get notified.",97109,"['World', 'Building', 'Automotive lighting', 'Automotive design', 'Hood', 'Entertainment', 'Skyscraper', 'Electric blue', 'City', 'Magenta']"
